ID,Name / Nom,Latitude,Longitude,Prov/Terr,Timezone / Fuseau horaire,wflow_code
05BL015,LITTLE BOW CANAL AT HIGH RIVER,50.5831,-113.86995,AB,UTC-07:00,4000768
05BL019,HIGHWOOD RIVER AT DIEBEL'S RANCH,50.40506,-114.50072,AB,UTC-07:00,4000769
05BL022,CATARACT CREEK NEAR FORESTRY ROAD,50.28526,-114.58871,AB,UTC-07:00,4000770
05BL023,PEKISKO CREEK NEAR LONGVIEW,50.47409,-114.2073,AB,UTC-07:00,4000771
05BL024,HIGHWOOD RIVER NEAR THE MOUTH,50.7825,-113.82267,AB,UTC-07:00,4000772
05BL027,TRAP CREEK NEAR LONGVIEW,50.47761,-114.42236,AB,UTC-07:00,4000773
05BM002,BOW RIVER BELOW CARSELAND DAM,50.82282,-113.44483,AB,UTC-07:00,4000774
05BM004,BOW RIVER BELOW BASSANO DAM,50.75018,-112.54225,AB,UTC-07:00,4000775
05BM007,PARFLESH CREEK NEAR CHANCELLOR,50.99449,-112.84209,AB,UTC-07:00,4000776
05BM008,CROWFOOT CREEK NEAR CLUNY,50.83462,-112.76305,AB,UTC-07:00,4000777
05BM014,WEST ARROWWOOD CREEK NEAR ARROWWOOD,50.76404,-113.23631,AB,UTC-07:00,4000778
05BM015,WESTERN IRRIGATION DISTRICT CANAL NEAR HEADGATES,51.04423,-114.00935,AB,UTC-07:00,4000779
05BM018,WEST ARROWWOOD CREEK NEAR ENSIGN,50.51377,-113.34436,AB,UTC-07:00,4000780
05BM020,EASTERN IRRIGATION DISTRICT MAIN BRANCH CANAL NEAR HEADGATE,50.74583,-112.51667,AB,UTC-07:00,4000781
05BM021,BOW RIVER DEVELOPMENT MAIN CANAL BELOW HEADGATES,50.82596,-113.4313,AB,UTC-07:00,4000782
05BN002,TWELVE MILE CREEK NEAR CECIL,50.14938,-111.66543,AB,UTC-07:00,4000783
05BN006,NEW WEST COULEE NEAR THE MOUTH,50.21665,-112.10495,AB,UTC-07:00,4000784
05BN008,BOW RIVER DEVELOPMENT DRAIN D NEAR VAUXHALL,50.1954,-112.04756,AB,UTC-07:00,4000785
05BN012,BOW RIVER NEAR THE MOUTH,50.04728,-111.59092,AB,UTC-07:00,4000786
05CA002,JAMES RIVER NEAR SUNDRE,51.92679,-114.68552,AB,UTC-07:00,4000787
05CA004,RED DEER RIVER ABOVE PANTHER RIVER,51.66051,-115.41056,AB,UTC-07:00,4000788
05CA009,RED DEER RIVER BELOW BURNT TIMBER CREEK,51.64625,-115.01925,AB,UTC-07:00,4000789
05CA011,BEARBERRY CREEK NEAR SUNDRE,51.80208,-114.66315,AB,UTC-07:00,4000790
05CA012,FALLENTIMBER CREEK NEAR SUNDRE,51.73671,-114.6545,AB,UTC-07:00,4000791
05CB001,LITTLE RED DEER RIVER NEAR THE MOUTH,52.02824,-114.14029,AB,UTC-07:00,4000792
05CB002,LITTLE RED DEER RIVER NEAR WATER VALLEY,51.51147,-114.67097,AB,UTC-07:00,4000793
05CB004,RAVEN RIVER NEAR RAVEN,52.08928,-114.47748,AB,UTC-07:00,4000794
05CB006,GLENIFFER RESERVOIR NEAR DICKSON,52.04644,-114.22881,AB,UTC-07:00,4000795
05CB007,DICKSON DAM TUNNEL OUTLET,52.05835,-114.21858,AB,UTC-07:00,4000796
05CC001,BLINDMAN RIVER NEAR BLACKFALDS,52.357,-113.795,AB,UTC-07:00,4000797
05CC002,RED DEER RIVER AT RED DEER,52.27053,-113.82311,AB,UTC-07:00,4000798
05CC003,SYLVAN LAKE AT SYLVAN LAKE,52.31137,-114.10332,AB,UTC-07:00,4000799
05CC006,GULL LAKE AT RV HEAVEN MARINA,52.6108,-114.05544,AB,UTC-07:00,4000800
05CC007,MEDICINE RIVER NEAR ECKVILLE,52.31956,-114.34417,AB,UTC-07:00,4000801
05CC008,BLINDMAN RIVER NEAR BLUFFTON,52.7563,-114.28556,AB,UTC-07:00,4000802
05CC009,LLOYD CREEK NEAR BLUFFTON,52.74038,-114.14684,AB,UTC-07:00,4000803
05CC010,BLOCK CREEK NEAR LEEDALE,52.57374,-114.57767,AB,UTC-07:00,4000804
05CC011,WASKASOO CREEK AT RED DEER,52.26849,-113.79985,AB,UTC-07:00,4000805
05CC013,LASTHILL CREEK NEAR ECKVILLE,52.36177,-114.45773,AB,UTC-07:00,4000806
05CD005,BUFFALO LAKE NEAR ERSKINE,52.46307,-112.88212,AB,UTC-07:00,4000807
05CD006,HAYNES CREEK NEAR HAYNES,52.33191,-113.36296,AB,UTC-07:00,4000808
05CD007,PARLBY CREEK AT ALIX,52.40747,-113.19576,AB,UTC-07:00,4000809
05CE001,RED DEER RIVER AT DRUMHELLER,51.46727,-112.71149,AB,UTC-07:00,4000810
05CE002,KNEEHILLS CREEK NEAR DRUMHELLER,51.46946,-112.97827,AB,UTC-07:00,4000811
05CE005,ROSEBUD RIVER AT REDLAND,51.29354,-113.0113,AB,UTC-07:00,4000812
05CE006,ROSEBUD RIVER BELOW CARSTAIRS CREEK,51.41583,-113.72778,AB,UTC-07:00,4000813
05CE007,THREEHILLS CREEK NEAR CARBON,51.56446,-113.07342,AB,UTC-07:00,4000814
05CE011,RENWICK CREEK NEAR THREE HILLS,51.71784,-113.36112,AB,UTC-07:00,4000815
05CE012,GHOSTPINE CREEK NEAR HUXLEY,51.89591,-113.24107,AB,UTC-07:00,4000816
05CE018,THREEHILLS CREEK BELOW RAY CREEK,51.99747,-113.56856,AB,UTC-07:00,4000817
05CE020,MICHICHI CREEK AT DRUMHELLER,51.47153,-112.71699,AB,UTC-07:00,4000818
05CG004,BULLPOUND CREEK NEAR WATTS,51.66211,-112.08397,AB,UTC-07:00,4000819
05CG006,FISH CREEK ABOVE LITTLE FISH LAKE,51.3908,-112.20187,AB,UTC-07:00,4000820
05CH007,BERRY CREEK NEAR THE MOUTH,50.85509,-111.59061,AB,UTC-07:00,4000821
05CH011,BERRY CREEK RESERVOIR OUTLET,51.23974,-111.63142,AB,UTC-07:00,4000822
05CH013,FORSTER RESERVOIR NEAR CESSFORD,50.98086,-111.76747,AB,UTC-07:00,4000823
05CH014,BERRY CREEK RESERVOIR NEAR SUNNYNOOK,51.25521,-111.64056,AB,UTC-07:00,4000824
05CJ006,ONETREE CREEK NEAR PATRICIA,50.73393,-111.68934,AB,UTC-07:00,4000825
05CJ012,MATZHIWIN CREEK BELOW WARE COULEE,50.82091,-111.82876,AB,UTC-07:00,4000826
05CK001,BLOOD INDIAN CREEK NEAR THE MOUTH,50.9583,-111.06004,AB,UTC-07:00,4000827
05CK004,RED DEER RIVER NEAR BINDLOSS,50.90269,-110.2995,AB,UTC-07:00,4000828
05CK005,ALKALI CREEK NEAR THE MOUTH,50.89896,-110.508,AB,UTC-07:00,4000829
05CK006,KENNEDY COULEE NEAR ACADIA VALLEY,51.09586,-110.25898,AB,UTC-07:00,4000830
05DA007,MISTAYA RIVER NEAR SASKATCHEWAN CROSSING,51.88427,-116.68919,AB,UTC-07:00,4000831
05DA009,NORTH SASKATCHEWAN RIVER AT WHIRLPOOL POINT,52.00119,-116.47093,AB,UTC-07:00,4000832
05DB002,PRAIRIE CREEK NEAR ROCKY MOUNTAIN HOUSE,52.27386,-114.92918,AB,UTC-07:00,4000833
05DB005,PRAIRIE CREEK BELOW LICK CREEK,52.25457,-115.28792,AB,UTC-07:00,4000834
05DB006,CLEARWATER RIVER NEAR DOVERCOURT,52.2521,-114.85582,AB,UTC-07:00,4000835
05DC001,NORTH SASKATCHEWAN RIVER NEAR ROCKY MOUNTAIN HOUSE,52.3767,-114.94132,AB,UTC-07:00,4000836
05DC011,NORTH RAM RIVER AT FORESTRY ROAD,52.28296,-115.99929,AB,UTC-07:00,4000837
05DD004,BROWN CREEK AT FORESTRY ROAD,52.76396,-116.36081,AB,UTC-07:00,4000838
05DD007,BRAZEAU RIVER BELOW CARDINAL RIVER,52.88158,-116.55625,AB,UTC-07:00,4000839
05DD009,NORDEGG RIVER AT SUNCHILD ROAD,52.81997,-115.52026,AB,UTC-07:00,4000840
05DE002,WABAMUN LAKE AT SUNDANCE POWER STATION,53.51658,-114.56089,AB,UTC-07:00,4000841
05DE007,ROSE CREEK NEAR ALDER FLATS,52.92991,-115.01102,AB,UTC-07:00,4000842
05DE009,TOMAHAWK CREEK NEAR TOMAHAWK,53.40585,-114.76311,AB,UTC-07:00,4000843
05DE010,NORTH SASKATCHEWAN RIVER AT HIGHWAY NO. 759,53.31548,-114.75796,AB,UTC-07:00,4000844
05DE011,NORTH SASKATCHEWAN RIVER AT HIGHWAY NO. 22,53.20706,-114.93033,AB,UTC-07:00,4000845
05DF001,NORTH SASKATCHEWAN RIVER AT EDMONTON,53.53721,-113.4855,AB,UTC-07:00,4000846
05DF003,BLACKMUD CREEK NEAR ELLERSLIE,53.41455,-113.51651,AB,UTC-07:00,4000847
05DF004,STRAWBERRY CREEK NEAR THE MOUTH,53.31149,-114.05207,AB,UTC-07:00,4000848
05DF006,WHITEMUD CREEK NEAR ELLERSLIE,53.41263,-113.59089,AB,UTC-07:00,4000849
05DF008,WEED CREEK AT THORSBY,53.23379,-114.0508,AB,UTC-07:00,4000850
05DF009,WHITEMUD CREEK AT EDMONTON,53.48302,-113.55455,AB,UTC-07:00,4000851
05EA001,STURGEON RIVER NEAR FORT SASKATCHEWAN,53.83276,-113.28236,AB,UTC-07:00,4000852
05EA002,STURGEON RIVER AT ST. ALBERT,53.63583,-113.62722,AB,UTC-07:00,4000853
05EA005,STURGEON RIVER NEAR VILLENEUVE,53.65535,-113.76247,AB,UTC-07:00,4000854
05EA006,LAC STE. ANNE AT ALBERTA BEACH,53.67765,-114.357,AB,UTC-07:00,4000855
05EA008,ISLE LAKE AT EUREKA BEACH,53.62597,-114.68638,AB,UTC-07:00,4000856
05EA010,STURGEON RIVER NEAR MAGNOLIA BRIDGE,53.59169,-114.86111,AB,UTC-07:00,4000857
05EA011,CARROT CREEK NEAR THE MOUTH,53.62339,-113.69531,AB,UTC-07:00,4000858
05EA012,ATIM CREEK AT CENTURY ROAD,53.59006,-113.88531,AB,UTC-07:00,4000859
05EA013,KILINI CREEK AT TWP ROAD NO 543,53.67213,-114.1355,AB,UTC-07:00,4000860
05EC005,REDWATER RIVER NEAR THE MOUTH,53.8966,-112.99602,AB,UTC-07:00,4000861
05ED002,ATIMOSWE CREEK NEAR ELK POINT,53.8888,-110.9211,AB,UTC-07:00,4000862
05EE005,STRETTON CREEK NEAR MARWAYNE,53.44246,-110.32566,AB,UTC-07:00,4000863
05EE006,VERMILION RIVER TRIBUTARY NEAR BRUCE,53.29409,-112.04985,AB,UTC-07:00,4000864
05EE007,VERMILION RIVER NEAR MARWAYNE,53.49162,-110.3988,AB,UTC-07:00,4000865
05EE008,VERMILION PARK LAKE NEAR VERMILION,53.36117,-110.86056,AB,UTC-07:00,4000866
05EE009,VERMILION RIVER AT VEGREVILLE,53.49118,-112.0398,AB,UTC-07:00,4000867
05EE010,VERMILION RIVER AT RANGE ROAD NO. 105,53.61928,-111.45168,AB,UTC-07:00,4000868
05EE011,VERMILION LAKES NEAR MORECAMBE,53.64189,-111.47577,AB,UTC-07:00,4000869
05EF001,NORTH SASKATCHEWAN RIVER NEAR DEER CREEK,53.52319,-109.61789,SK,UTC-06:00,4000870
05FA001,BATTLE RIVER NEAR PONOKA,52.66325,-113.58141,AB,UTC-07:00,4000871
05FA011,BATTLE RIVER AT DUHAMEL,52.94859,-112.96467,AB,UTC-07:00,4000872
05FA012,PIPESTONE CREEK NEAR WETASKIWIN,53.0368,-113.32314,AB,UTC-07:00,4000873
05FA013,PIGEON LAKE AT PIGEON LAKE PROVINCIAL PARK,53.02378,-114.1265,AB,UTC-07:00,4000874
05FA014,MASKWA CREEK NO. 1 ABOVE BEARHILLS LAKE,52.78509,-113.62909,AB,UTC-07:00,4000875
05FA016,COAL LAKE RESERVOIR NEAR WETASKIWIN,53.0031,-113.21913,AB,UTC-07:00,4000876
05FA024,WEILLER CREEK NEAR WETASKIWIN,52.95916,-113.27995,AB,UTC-07:00,4000877
05FA025,CAMROSE CREEK NEAR CAMROSE,53.04147,-112.82995,AB,UTC-07:00,4000878
05FB002,IRON CREEK NEAR HARDISTY,52.708,-111.31039,AB,UTC-07:00,4000879
05FC001,BATTLE RIVER NEAR FORESTBURG,52.57406,-112.34165,AB,UTC-07:00,4000880
05FC004,PAINTEARTH CREEK NEAR HALKIRK,52.38555,-112.13808,AB,UTC-07:00,4000881
05FC007,YOUNG CREEK NEAR CASTOR,52.25919,-111.7301,AB,UTC-07:00,4000882
05FC008,BATTLE RIVER AT HIGHWAY NO. 872,52.40182,-111.41142,AB,UTC-07:00,4000883
05FD001,RIBSTONE CREEK NEAR EDGERTON,52.75534,-110.48347,AB,UTC-07:00,4000884
05FE002,BUFFALO CREEK AT HIGHWAY NO. 41,53.00723,-110.86734,AB,UTC-07:00,4000885
05FE004,BATTLE RIVER NEAR THE SASKATCHEWAN BOUNDARY,52.85644,-110.01934,AB,UTC-06:00,4000886
05GA003,MONITOR CREEK NEAR MONITOR,51.96955,-110.57635,AB,UTC-07:00,4000887
05GA008,SOUNDING CREEK NEAR OYEN,51.56666,-110.4736,AB,UTC-07:00,4000888
05GD001,NORTH SASKATCHEWAN RIVER NEAR BORDEN,52.37222,-107.148,SK,UTC-06:00,4000889
05GG001,NORTH SASKATCHEWAN RIVER AT PRINCE ALBERT,53.20346,-105.7725,SK,UTC-06:00,4000890
05HA003,BEAR CREEK NEAR PIAPOT,49.89942,-109.10619,SK,UTC-06:00,4000891
05HC005,ANTELOPE CREEK NEAR CABRI,50.66197,-108.3815,SK,UTC-06:00,4000892
05HD036,SWIFT CURRENT CREEK BELOW ROCK CREEK,49.84444,-108.47944,SK,UTC-06:00,4000893
05HD039,SWIFT CURRENT CREEK NEAR LEINAN,50.49389,-107.65861,SK,UTC-06:00,4000894
05HD042,ILLERBRUN CREEK NEAR SIMMIE,49.93192,-108.25897,SK,UTC-06:00,4000895
05HF003,LAKE DIEFENBAKER AT GARDINER DAM,51.28025,-106.83919,SK,UTC-06:00,4000896
05HG001,SOUTH SASKATCHEWAN RIVER AT SASKATOON,52.14067,-106.64431,SK,UTC-06:00,4000897
05HG002,BRIGHTWATER CREEK NEAR KENASTON,51.56231,-106.50083,SK,UTC-06:00,4000898
05HG021,INVERNESS CREEK NEAR BRODERICK,51.50408,-106.82089,SK,UTC-06:00,4000899
05JA002,WOOD RIVER NEAR LAFLECHE,49.66861,-106.69416,SK,UTC-06:00,4000900
05JA005,WOOD RIVER NEAR MCCORD,49.49478,-106.78678,SK,UTC-06:00,4000901
05JA006,SIX MILE CREEK NEAR GLENTWORTH,49.49603,-106.75489,SK,UTC-06:00,4000902
05JB001,NOTUKEU CREEK NEAR VANGUARD,49.91747,-107.18633,SK,UTC-06:00,4000903
05JB004,NOTUKEU CREEK ABOVE ADMIRAL RESERVOIR,49.7091,-108.12658,SK,UTC-06:00,4000904
05JC004,RUSHLAKE CREEK ABOVE HIGHFIELD RESERVOIR,50.25297,-107.46981,SK,UTC-06:00,4000905
05JE006,MOOSE JAW RIVER NEAR BURDICK,50.40033,-105.39786,SK,UTC-06:00,4000906
05JF001,QU'APPELLE RIVER NEAR LUMSDEN,50.65047,-104.86678,SK,UTC-06:00,4000907
05JF005,WASCANA CREEK NEAR LUMSDEN,50.63556,-104.90978,SK,UTC-06:00,4000908
05JF006,BOGGY CREEK NEAR LUMSDEN,50.58472,-104.81803,SK,UTC-06:00,4000909
05JF008,FAHLMAN CREEK NEAR DAVIN,50.36883,-104.19228,SK,UTC-06:00,4000910
05JF011,COTTONWOOD CREEK NEAR LUMSDEN,50.59056,-104.90861,SK,UTC-06:00,4000911
05JG004,QU'APPELLE RIVER ABOVE BUFFALO POUND LAKE,50.78333,-105.84014,SK,UTC-06:00,4000912
05JG006,ELBOW DIVERSION CANAL AT DROP STRUCTURE,50.97864,-106.39847,SK,UTC-06:00,4000913
05JG013,RIDGE CREEK NEAR BRIDGEFORD,50.95133,-106.3295,SK,UTC-06:00,4000914
05JH004,LAST MOUNTAIN LAKE AT ROWAN'S RAVINE,50.99564,-105.18386,SK,UTC-06:00,4000915
05JJ003,LANIGAN CREEK ABOVE BOULDER LAKE,51.64986,-105.23811,SK,UTC-06:00,4000916
05JJ009,SALINE CREEK NEAR NOKOMIS,51.41611,-105.10306,SK,UTC-06:00,4000917
05JK002,QU'APPELLE RIVER BELOW CRAVEN DAM,50.70653,-104.79792,SK,UTC-06:00,4000918
05JK004,JUMPING DEER CREEK NEAR LIPTON,50.91597,-103.90156,SK,UTC-06:00,4000919
05JK007,QU'APPELLE RIVER BELOW LOON CREEK,50.78781,-104.28272,SK,UTC-06:00,4000920
05JL005,PHEASANT CREEK NEAR ABERNETHY,50.73417,-103.328,SK,UTC-06:00,4000921
05JM001,QU'APPELLE RIVER NEAR WELBY,50.49128,-101.55856,SK,UTC-06:00,4000922
05JM010,EKAPO CREEK NEAR MARIEVAL,50.53139,-102.71006,SK,UTC-06:00,4000923
05JM015,CUTARM CREEK NEAR SPY HILL,50.59042,-101.74286,SK,UTC-06:00,4000924
05KD003,SASKATCHEWAN RIVER BELOW TOBIN LAKE,53.70714,-103.29872,SK,UTC-06:00,4000925
05KD004,TOBIN LAKE AT THE SPILLWAY,53.65719,-103.39561,SK,UTC-06:00,4000926
05KD007,SASKATCHEWAN RIVER BELOW THE FORKS,53.24611,-105.06833,SK,UTC-06:00,4000927
05KE010,WHITE GULL CREEK AT HIGHWAY NO. 106,53.86497,-104.61964,SK,UTC-06:00,4000928
05KH007,CARROT RIVER NEAR TURNBERRY,53.61369,-102.10378,SK,UTC-06:00,4000929
05KH009,SASKATCHEWAN RIVER OLD CHANNEL,53.83436,-102.94424,SK,UTC-06:00,4000930
05KH015,CARROT RIVER NEAR THE PAS,53.806,-101.37486,MB,UTC-06:00,4000931
05KJ001,SASKATCHEWAN RIVER AT THE PAS,53.83806,-101.20872,MB,UTC-06:00,4000932
05KK002,CORMORANT LAKE AT CORMORANT,54.22331,-100.60397,MB,UTC-06:00,4000933
05KK005,NORTH MOOSE LAKE AT MOOSE LAKE NARROWS CONTROL STRUCTURE,53.93829,-100.14667,MB,UTC-06:00,4000934
05KK006,SOUTH MOOSE LAKE AT MOOSE LAKE NARROWS CONTROL STRUCTURE,53.9382,-100.1458,MB,UTC-06:00,4000935
05LC001,RED DEER RIVER NEAR ERWOOD,52.85947,-102.19506,SK,UTC-06:00,4000936
05LC004,RED DEER RIVER NEAR THE MOUTH,52.87628,-101.04939,MB,UTC-06:00,4000937
05LD001,OVERFLOWING RIVER AT OVERFLOWING RIVER,53.14294,-101.1025,MB,UTC-06:00,4000938
05LD002,LAKE WINNIPEGOSIS AT DAWSON BAY,52.97453,-100.97897,MB,UTC-06:00,4000939
05LE001,SWAN RIVER AT SWAN RIVER,52.12072,-101.25167,MB,UTC-06:00,4000940
05LE004,WOODY RIVER NEAR BOWSMAN,52.25969,-101.14161,MB,UTC-06:00,4000941
05LE005,ROARING RIVER NEAR MINITONAS,52.15098,-101.06086,MB,UTC-06:00,4000942
05LE006,SWAN RIVER NEAR MINITONAS,52.196,-101.06083,MB,UTC-06:00,4000943
05LE010,BIRCH RIVER NEAR BIRCH RIVER,52.37006,-101.08661,MB,UTC-06:00,4000944
05LG003,GARLAND RIVER NEAR GARLAND,51.66739,-100.48961,MB,UTC-06:00,4000945
05LG004,NORTH DUCK RIVER AT COWAN,52.03133,-100.64994,MB,UTC-06:00,4000946
05LH001,LAKE WINNIPEGOSIS AT WINNIPEGOSIS,51.647,-99.92344,MB,UTC-06:00,4000947
05LH005,WATERHEN RIVER NEAR WATERHEN,51.8485,-99.54617,MB,UTC-06:00,4000948
05LJ005,OCHRE RIVER AT OCHRE RIVER,51.0515,-99.78808,MB,UTC-06:00,4000949
05LJ007,TURTLE RIVER NEAR LAURIER,50.94881,-99.52675,MB,UTC-06:00,4000950
05LJ009,DAUPHIN LAKE AT OUTLET,51.43992,-99.95039,MB,UTC-06:00,4000951
05LJ010,VALLEY RIVER NEAR DAUPHIN,51.28247,-100.01653,MB,UTC-06:00,4000952
05LJ012,VERMILION RIVER NEAR DAUPHIN,51.18747,-100.01611,MB,UTC-06:00,4000953
05LJ019,MINK CREEK NEAR ETHELBERT,51.41414,-100.35428,MB,UTC-06:00,4000954
05LJ025,MOSSY RIVER BELOW OUTLET OF DAUPHIN LAKE,51.45033,-99.97108,MB,UTC-06:00,4000955
05LJ027,MCKINNON CREEK NEAR MCCREARY,50.8015,-99.48533,MB,UTC-06:00,4000956
05LJ045,WILSON RIVER NEAR ASHVILLE,51.15614,-100.3325,MB,UTC-06:00,4000957
05LK002,LAKE MANITOBA AT STEEP ROCK,51.44381,-98.80264,MB,UTC-06:00,4000958
05LL002,WHITEMUD RIVER AT WESTBOURNE,50.13494,-98.58406,MB,UTC-06:00,4000959
05LL005,WHITEMUD RIVER NEAR KEYES,50.18528,-99.10997,MB,UTC-06:00,4000960
05LL012,LAKE MANITOBA NEAR WESTBOURNE,50.25142,-98.58762,MB,UTC-06:00,4000961
05LL014,PINE CREEK NEAR MELBOURNE,49.90092,-99.21439,MB,UTC-06:00,4000962
05LL015,BIG GRASS RIVER NEAR GLENELLA,50.50569,-98.97028,MB,UTC-06:00,4000963
05LL021,RAT CREEK NEAR MACDONALD,49.98411,-98.46872,MB,UTC-06:00,4000964
05LL027,PELICAN CREEK SOUTH TRIBUTARY NEAR BIRNIE,50.47693,-99.47728,MB,UTC-06:00,4000965
05LM001,FAIRFORD RIVER NEAR FAIRFORD,51.58733,-98.71181,MB,UTC-06:00,4000966
05LM005,LAKE ST. MARTIN NEAR HILBRE,51.50883,-98.52889,MB,UTC-06:00,4000967
05LM006,DAUPHIN RIVER NEAR DAUPHIN RIVER,52.00195,-98.32978,MB,UTC-06:00,4000968
05LN006,BURNT LAKE DRAIN NORTHWEST OF LUNDAR,50.72078,-98.07567,MB,UTC-06:00,4000969
05MA002,LITTLE QUILL LAKE NEAR WYNYARD,51.87431,-104.13267,SK,UTC-06:00,4000970
05MA010,BIG QUILL LAKE NEAR KANDAHAR,51.78137,-104.32448,SK,UTC-06:00,4000971
05MA012,IRONSPRING CREEK NEAR WATSON,52.05683,-104.49983,SK,UTC-06:00,4000972
05MA016,ROMANCE CREEK NEAR WATSON,51.99397,-104.55392,SK,UTC-06:00,4000973
05MA020,QUILL CREEK NEAR QUILL LAKE,52.01367,-104.25039,SK,UTC-06:00,4000974
05MA021,MAGNUSSON CREEK NEAR WYNYARD,51.81422,-104.20531,SK,UTC-06:00,4000975
05MA025,RANCH CREEK ABOVE RANCH LAKE,52.40553,-104.78925,SK,UTC-06:00,4000976
05MB001,YORKTON CREEK NEAR EBENEZER,51.3805,-102.50472,SK,UTC-06:00,4000977
05MB003,WHITESAND RIVER NEAR CANORA,51.63622,-102.36981,SK,UTC-06:00,4000978
05MC001,ASSINIBOINE RIVER AT STURGIS,51.93972,-102.54694,SK,UTC-06:00,4000979
05MC003,LILIAN RIVER NEAR LADY LAKE,52.02278,-102.625,SK,UTC-06:00,4000980
05MD004,ASSINIBOINE RIVER AT KAMSACK,51.56489,-101.91656,SK,UTC-06:00,4000981
05MD005,SHELL RIVER NEAR INGLIS,50.96334,-101.31877,MB,UTC-06:00,4000982
05MD007,SHELL RIVER NEAR ROBLIN,51.36192,-101.25622,MB,UTC-06:00,4000983
05MD009,LAKE OF THE PRAIRIES NEAR SHELLMOUTH,50.96038,-101.41243,MB,UTC-06:00,4000984
05MD010,STONY CREEK NEAR KAMSACK,51.38897,-101.83897,SK,UTC-06:00,4000985
05MD012,LAKE OF THE PRAIRIES NEAR TOGO,51.29658,-101.59131,SK,UTC-06:00,4000986
05ME001,ASSINIBOINE RIVER NEAR RUSSELL,50.81005,-101.43536,MB,UTC-06:00,4000987
05ME003,BIRDTAIL CREEK NEAR BIRTLE,50.53473,-100.95249,MB,UTC-06:00,4000988
05ME005,CONJURING CREEK NEAR RUSSELL,50.79514,-101.29923,MB,UTC-06:00,4000989
05ME007,SMITH CREEK NEAR MARCHWELL,50.83283,-101.57875,SK,UTC-06:00,4000990
05ME009,SCISSOR CREEK NEAR MCAULEY,50.26967,-101.38425,MB,UTC-06:00,4000991
05ME010,SILVER CREEK NEAR BINSCARTH,50.62294,-101.25642,MB,UTC-06:00,4000992
05ME011,ASSINIBOINE RIVER SOUTHWEST OF ST. LAZARE,50.44222,-101.31861,MB,UTC-06:00,4000993
05MF001,LITTLE SASKATCHEWAN RIVER NEAR MINNEDOSA,50.35881,-99.90753,MB,UTC-06:00,4000994
05MF008,ROLLING RIVER NEAR ERICKSON,50.52331,-99.94614,MB,UTC-06:00,4000995
05MF018,LITTLE SASKATCHEWAN RIVER NEAR RIVERS,50.02361,-100.20775,MB,UTC-06:00,4000996
05MF020,LAKE WAHTOPANAH NEAR RIVERS,50.02966,-100.20336,MB,UTC-06:00,4000997
05MF024,LITTLE SASKATCHEWAN RIVER NEAR HOROD,50.69,-100.24894,MB,UTC-06:00,4000998
05MG001,ARROW RIVER NEAR ARROW RIVER,50.09288,-100.95569,MB,UTC-06:00,4000999
05MG003,GOPHER CREEK NEAR VIRDEN,49.78344,-100.96639,MB,UTC-06:00,4001000
05MG004,OAK RIVER NEAR RIVERS,50.02578,-100.39427,MB,UTC-06:00,4001001
05MG013,ASSINIBOINE RIVER NORTH OF GRISWOLD,49.84306,-100.46278,MB,UTC-06:00,4001002
05MG014,ASSINIBOINE RIVER EAST OF VIRDEN,49.87528,-100.84889,MB,UTC-06:00,4001003
05MG015,BAILEYS CREEK NEAR OAK LAKE,49.86061,-100.66764,MB,UTC-06:00,4001004
05MH001,ASSINIBOINE RIVER AT BRANDON,49.86144,-99.96158,MB,UTC-06:00,4001005
05MH005,ASSINIBOINE RIVER NEAR HOLLAND,49.69864,-98.88956,MB,UTC-06:00,4001006
05MH006,LITTLE SOURIS RIVER NEAR BRANDON,49.73217,-99.84886,MB,UTC-06:00,4001007
05MH007,EPINETTE CREEK NEAR CARBERRY,49.74183,-99.32512,MB,UTC-06:00,4001008
05MH008,CYPRESS RIVER NEAR BRUXELLES,49.44639,-98.908,MB,UTC-06:00,4001009
05MJ001,ASSINIBOINE RIVER AT HEADINGLEY,49.86828,-97.40528,MB,UTC-06:00,4001010
05MJ003,ASSINIBOINE RIVER NEAR PORTAGE LA PRAIRIE,49.93778,-98.27372,MB,UTC-06:00,4001011
05MJ004,STURGEON CREEK AT ST. JAMES,49.88175,-97.27983,MB,UTC-06:00,4001012
05MJ006,PORTAGE RESERVOIR NEAR PORTAGE LA PRAIRIE,49.94442,-98.33667,MB,UTC-06:00,4001013
05MJ012,ASSINIBOINE RIVER AT BAIE ST. PAUL,50.01206,-97.76083,MB,UTC-06:00,4001014
05MJ013,OMANDS CREEK NEAR EMPRESS STREET EAST,49.88425,-97.19467,MB,UTC-06:00,4001015
05NA003,LONG CREEK AT WESTERN CROSSING OF INTERNATIONAL BOUNDARY,49.00008,-103.35256,SK,UTC-06:00,4001016
05NA005,GIBSON CREEK NEAR RADVILLE,49.48417,-104.3375,SK,UTC-06:00,4001017
05NA006,LARSEN RESERVOIR NEAR RADVILLE,49.47517,-104.28169,SK,UTC-06:00,4001018
05NB001,LONG CREEK NEAR ESTEVAN,49.10208,-103.01697,SK,UTC-06:00,4001019
05NB011,YELLOW GRASS DITCH NEAR YELLOW GRASS,49.78639,-104.03967,SK,UTC-06:00,4001020
05NB014,JEWEL CREEK NEAR GOODWATER,49.38583,-103.71194,SK,UTC-06:00,4001021
05NB016,ROUGHBARK RESERVOIR NEAR WEYBURN,49.50125,-103.71975,SK,UTC-06:00,4001022
